#EntrezID	Name	DisLabel	DisScore	ProcLabel	ProcScore	Combined	Conflict?	Degree
3984	LIMK1	Positive	0.990099	Positive	0.990099	0.980296	NO	540
387	RHOA	Positive	0.990099	Positive	0.990099	0.980296	NO	727
1066	CES1	Unlabeled	0.891933	Unlabeled	0.891933	0.795545	NO	1
57623	ZFAT	Unlabeled	0.879235	Unlabeled	0.879235	0.773054	NO	1
10178	TENM1	Unlabeled	0.876217	Unlabeled	0.876217	0.767757	NO	1
57521	RPTOR	Positive	0.990099	Unlabeled	0.723143	0.715983	NO	8
3120	HLA-DQB2	Unlabeled	0.712532	Unlabeled	0.948592	0.675902	NO	3
85366	MYLK2	Unlabeled	0.638744	Positive	0.990099	0.632420	NO	4
389125	MUSTN1	Positive	0.990099	Unlabeled	0.621783	0.615627	NO	2
50651	SLC45A1	Positive	0.990099	Unlabeled	0.575614	0.569915	NO	3
344148	NCKAP5	Unlabeled	0.584117	Unlabeled	0.954982	0.557822	NO	3
115677	NOSTRIN	Unlabeled	0.943632	Unlabeled	0.587844	0.554709	NO	2
152330	CNTN4	Positive	0.990099	Unlabeled	0.535572	0.530270	NO	18
202333	CMYA5	Positive	0.990099	Unlabeled	0.523592	0.518408	NO	7
6770	STAR	Positive	0.990099	Unlabeled	0.522870	0.517693	NO	3
8218	CLTCL1	Positive	0.990099	Unlabeled	0.505862	0.500853	NO	10
1012	CDH13	Positive	0.990099	Unlabeled	0.500272	0.495319	NO	37
11117	EMILIN1	Positive	0.990099	Unlabeled	0.494060	0.489168	NO	113
199	AIF1	Positive	0.990099	Unlabeled	0.487116	0.482293	NO	223
57502	NLGN4X	Unlabeled	0.482113	Positive	0.990099	0.477340	NO	4
119391	GSTO2	Positive	0.990099	Unlabeled	0.481375	0.476609	NO	9
1116	CHI3L1	Positive	0.990099	Unlabeled	0.479647	0.474898	NO	32
3127	HLA-DRB5	Unlabeled	0.474800	Positive	0.990099	0.470099	NO	93
89846	FGD3	Unlabeled	0.472759	Positive	0.990099	0.468078	NO	4
9508	ADAMTS3	Positive	0.990099	Unlabeled	0.472222	0.467547	NO	113
10371	SEMA3A	Positive	0.990099	Unlabeled	0.469639	0.464989	NO	173
10410	IFITM3	Positive	0.990099	Unlabeled	0.469284	0.464637	NO	386
100506658	OCLN	Unlabeled	0.469016	Positive	0.990099	0.464372	NO	4
7052	TGM2	Positive	0.990099	Unlabeled	0.466913	0.462290	NO	420
1191	CLU	Positive	0.990099	Unlabeled	0.463406	0.458818	NO	549
259232	NALCN	Positive	0.990099	Unlabeled	0.462998	0.458414	NO	5
3790	KCNS3	Positive	0.990099	Unlabeled	0.462899	0.458316	NO	28
5063	PAK3	Unlabeled	0.458959	Positive	0.990099	0.454415	NO	114
4038	LRP4	Positive	0.990099	Unlabeled	0.455358	0.450850	NO	184
10324	KLHL41	Unlabeled	0.714300	Unlabeled	0.626735	0.447677	NO	3
1958	EGR1	Positive	0.990099	Unlabeled	0.449658	0.445206	NO	317
25791	NGEF	Positive	0.990099	Unlabeled	0.446425	0.442005	NO	30
1601	DAB2	Positive	0.990099	Unlabeled	0.446282	0.441863	NO	624
2667	GDI2P1	Unlabeled	0.503815	Unlabeled	0.877023	0.441857	NO	3
5376	PMP22	Positive	0.990099	Unlabeled	0.445505	0.441095	NO	558
5743	PTGS2	Positive	0.990099	Unlabeled	0.444717	0.440314	NO	202
100133811	100133811	Unlabeled	0.588715	Unlabeled	0.747049	0.439799	NO	6
361	AQP4	Positive	0.990099	Unlabeled	0.443741	0.439348	NO	19
5793	PTPRG	Positive	0.990099	Unlabeled	0.443252	0.438863	NO	325
84166	NLRC5	Positive	0.990099	Unlabeled	0.442238	0.437859	NO	49
23208	SYT11	Positive	0.990099	Unlabeled	0.441617	0.437244	NO	273
7127	TNFAIP2	Positive	0.990099	Unlabeled	0.439581	0.435229	NO	479
8215	DVL1P1	Unlabeled	0.520166	Unlabeled	0.833830	0.433730	NO	3
2869	GRK5	Positive	0.990099	Unlabeled	0.437461	0.433130	NO	546
57479	PRR12	Positive	0.990099	Unlabeled	0.437410	0.433080	NO	6
2824	GPM6B	Positive	0.990099	Unlabeled	0.433807	0.429511	NO	565
3280	HES1	Positive	0.990099	Unlabeled	0.432936	0.428649	NO	147
2823	GPM6A	Positive	0.990099	Unlabeled	0.432613	0.428329	NO	256
3113	HLA-DPA1	Unlabeled	0.432485	Positive	0.990099	0.428203	NO	203
26051	PPP1R16B	Positive	0.990099	Unlabeled	0.431188	0.426919	NO	35
23166	STAB1	Positive	0.990099	Unlabeled	0.430035	0.425778	NO	447
1131	CHRM3	Unlabeled	0.429843	Positive	0.990099	0.425587	NO	32
2242	FES	Positive	0.990099	Unlabeled	0.428245	0.424005	NO	6
55568	GALNT10	Positive	0.990099	Unlabeled	0.427433	0.423201	NO	322
5579	PRKCB	Unlabeled	0.427055	Positive	0.990099	0.422827	NO	134
9892	SNAP91	Positive	0.990099	Unlabeled	0.426810	0.422584	NO	53
6515	SLC2A3	Positive	0.990099	Unlabeled	0.424896	0.420689	NO	317
4035	LRP1	Positive	0.990099	Unlabeled	0.424794	0.420589	NO	877
90139	TSPAN18	Positive	0.990099	Unlabeled	0.422458	0.418276	NO	8
84709	MGARP	Unlabeled	0.535101	Unlabeled	0.778607	0.416633	NO	3
5243	ABCB1	Positive	0.990099	Unlabeled	0.420215	0.416055	NO	48
4900	NRGN	Positive	0.990099	Unlabeled	0.419560	0.415406	NO	46
5698	PSMB9	Positive	0.990099	Unlabeled	0.419258	0.415107	NO	446
6263	RYR3	Positive	0.990099	Unlabeled	0.418866	0.414719	NO	90
9638	FEZ1	Positive	0.990099	Unlabeled	0.417859	0.413722	NO	769
121256	TMEM132D	Positive	0.990099	Unlabeled	0.417759	0.413623	NO	8
83700	JAM3	Unlabeled	0.417454	Positive	0.990099	0.413321	NO	119
6892	TAPBP	Positive	0.990099	Unlabeled	0.416276	0.412154	NO	782
23286	WWC1	Positive	0.990099	Unlabeled	0.416268	0.412147	NO	417
7010	TEK	Positive	0.990099	Unlabeled	0.416060	0.411941	NO	156
3125	HLA-DRB3	Unlabeled	0.415183	Positive	0.990099	0.411072	NO	110
8910	SGCE	Positive	0.990099	Unlabeled	0.415004	0.410895	NO	227
894	CCND2	Positive	0.990099	Unlabeled	0.413772	0.409676	NO	474
64101	LRRC4	Unlabeled	0.413184	Positive	0.990099	0.409093	NO	13
5587	PRKD1	Positive	0.990099	Unlabeled	0.412833	0.408745	NO	785
2562	GABRB3	Positive	0.990099	Unlabeled	0.412673	0.408587	NO	334
56899	ANKS1B	Positive	0.990099	Unlabeled	0.411179	0.407108	NO	56
19	ABCA1	Positive	0.990099	Unlabeled	0.411092	0.407022	NO	621
5101	PCDH9	Positive	0.990099	Unlabeled	0.410405	0.406341	NO	585
6401	SELE	Unlabeled	0.409899	Positive	0.990099	0.405840	NO	6
286223	C9orf47	Unlabeled	0.618131	Unlabeled	0.655968	0.405474	NO	2
9586	CREB5	Positive	0.990099	Unlabeled	0.409411	0.405358	NO	88
1501	CTNND2	Positive	0.990099	Unlabeled	0.407446	0.403412	NO	638
90993	CREB3L1	Positive	0.990099	Unlabeled	0.407260	0.403228	NO	290
114801	TMEM200A	Positive	0.990099	Unlabeled	0.407089	0.403058	NO	15
8537	BCAS1	Positive	0.990099	Unlabeled	0.407013	0.402983	NO	50
64919	BCL11B	Positive	0.990099	Unlabeled	0.406326	0.402303	NO	72
3135	HLA-G	Unlabeled	0.406180	Positive	0.990099	0.402158	NO	382
1028	CDKN1C	Positive	0.990099	Unlabeled	0.405973	0.401953	NO	794
9087	TMSB4Y	Unlabeled	0.405791	Positive	0.990099	0.401773	NO	6
63940	GPSM3	Positive	0.990099	Unlabeled	0.405509	0.401494	NO	161
53827	FXYD5	Positive	0.990099	Unlabeled	0.405118	0.401107	NO	747
9881	TRANK1	Positive	0.990099	Unlabeled	0.404321	0.400318	NO	51
6804	STX1A	Positive	0.990099	Unlabeled	0.404211	0.400209	NO	219
83747	83747	Unlabeled	0.407639	Unlabeled	0.977271	0.398373	NO	8
6446	SGK1	Positive	0.990099	Unlabeled	0.401588	0.397612	NO	196
83857	TMTC1	Positive	0.990099	Unlabeled	0.401354	0.397380	NO	57
56147	PCDHA1	Positive	0.990099	Unlabeled	0.401291	0.397317	NO	55
1740	DLG2	Positive	0.990099	Unlabeled	0.401106	0.397135	NO	129
152007	GLIPR2	Positive	0.990099	Unlabeled	0.399916	0.395957	NO	559
29886	SNX8	Positive	0.990099	Unlabeled	0.399693	0.395735	NO	47
3791	KDR	Unlabeled	0.399142	Positive	0.990099	0.395190	NO	83
26468	LHX6	Positive	0.990099	Unlabeled	0.399136	0.395184	NO	48
4784	NFIX	Positive	0.990099	Unlabeled	0.398685	0.394738	NO	311
3134	HLA-F	Unlabeled	0.398190	Positive	0.990099	0.394247	NO	448
22808	MRAS	Unlabeled	0.397672	Positive	0.990099	0.393735	NO	43
7094	TLN1	Unlabeled	0.397480	Positive	0.990099	0.393545	NO	373
23245	ASTN2	Positive	0.990099	Unlabeled	0.397084	0.393152	NO	138
23396	PIP5K1C	Unlabeled	0.396430	Positive	0.990099	0.392505	NO	640
57689	LRRC4C	Unlabeled	0.396362	Positive	0.990099	0.392438	NO	9
57188	ADAMTSL3	Positive	0.990099	Unlabeled	0.396257	0.392333	NO	637
3689	ITGB2	Unlabeled	0.395428	Positive	0.990099	0.391513	NO	165
5414	SEPT4	Positive	0.990099	Unlabeled	0.394525	0.390619	NO	339
3291	HSD11B2	Positive	0.990099	Unlabeled	0.394192	0.390289	NO	52
26470	SEZ6L2	Positive	0.990099	Unlabeled	0.393522	0.389626	NO	529
780	DDR1	Positive	0.990099	Unlabeled	0.393368	0.389474	NO	1665
10398	MYL9	Unlabeled	0.392782	Positive	0.990099	0.388893	NO	279
23345	SYNE1	Positive	0.990099	Unlabeled	0.391376	0.387501	NO	490
2316	FLNA	Unlabeled	0.391194	Positive	0.990099	0.387321	NO	933
2170	FABP3	Positive	0.990099	Unlabeled	0.390796	0.386927	NO	243
3106	HLA-B	Unlabeled	0.389771	Positive	0.990099	0.385912	NO	672
79837	PIP4K2C	Unlabeled	0.389648	Positive	0.990099	0.385790	NO	100
9745	ZNF536	Positive	0.990099	Unlabeled	0.388596	0.384749	NO	127
1003	CDH5	Unlabeled	0.388531	Positive	0.990099	0.384684	NO	61
3059	HCLS1	Unlabeled	0.388400	Positive	0.990099	0.384555	NO	98
23043	TNIK	Positive	0.990099	Unlabeled	0.388229	0.384385	NO	280
83660	TLN2	Unlabeled	0.388122	Positive	0.990099	0.384280	NO	238
23236	PLCB1	Positive	0.990099	Unlabeled	0.386968	0.383137	NO	959
28996	HIPK2	Positive	0.990099	Unlabeled	0.386850	0.383020	NO	541
55964	SEPT3	Positive	0.990099	Unlabeled	0.386608	0.382780	NO	58
9162	DGKI	Positive	0.990099	Unlabeled	0.386246	0.382422	NO	32
369	ARAF	Unlabeled	0.385228	Positive	0.990099	0.381414	NO	249
10093	ARPC4	Unlabeled	0.385213	Positive	0.990099	0.381399	NO	405
9863	MAGI2	Unlabeled	0.384831	Positive	0.990099	0.381021	NO	481
6844	VAMP2	Positive	0.990099	Unlabeled	0.384357	0.380551	NO	978
84152	PPP1R1B	Positive	0.990099	Unlabeled	0.384283	0.380479	NO	6
27445	PCLO	Positive	0.990099	Unlabeled	0.384136	0.380332	NO	437
27306	HPGDS	Unlabeled	0.879129	Unlabeled	0.432520	0.380241	NO	1
5144	PDE4D	Positive	0.990099	Unlabeled	0.383775	0.379976	NO	502
7450	VWF	Unlabeled	0.383393	Positive	0.990099	0.379597	NO	69
6464	SHC1	Unlabeled	0.383381	Positive	0.990099	0.379585	NO	362
5142	PDE4B	Positive	0.990099	Unlabeled	0.383358	0.379562	NO	159
1139	CHRNA7	Positive	0.990099	Unlabeled	0.383265	0.379471	NO	48
388	RHOB	Unlabeled	0.382905	Positive	0.990099	0.379114	NO	511
3611	ILK	Unlabeled	0.382715	Positive	0.990099	0.378925	NO	773
5518	PPP2R1A	Unlabeled	0.382544	Positive	0.990099	0.378757	NO	791
3133	HLA-E	Unlabeled	0.382298	Positive	0.990099	0.378513	NO	722
26999	CYFIP2	Unlabeled	0.382072	Positive	0.990099	0.378289	NO	559
5045	FURIN	Positive	0.990099	Unlabeled	0.382033	0.378251	NO	403
81	ACTN4	Unlabeled	0.381931	Positive	0.990099	0.378149	NO	546
6925	TCF4	Positive	0.990099	Unlabeled	0.381821	0.378041	NO	553
207	AKT1	Unlabeled	0.381441	Positive	0.990099	0.377664	NO	799
23584	VSIG2	Positive	0.990099	Unlabeled	0.381106	0.377333	NO	13
6720	SREBF1	Positive	0.990099	Unlabeled	0.380761	0.376991	NO	179
6709	SPTAN1	Unlabeled	0.380656	Positive	0.990099	0.376887	NO	1114
27087	B3GAT1	Positive	0.990099	Unlabeled	0.380370	0.376604	NO	109
7431	VIM	Unlabeled	0.380354	Positive	0.990099	0.376589	NO	627
87	ACTN1	Unlabeled	0.380304	Positive	0.990099	0.376539	NO	792
56134	PCDHAC2	Positive	0.990099	Unlabeled	0.380294	0.376529	NO	18
7791	ZYX	Unlabeled	0.380114	Positive	0.990099	0.376350	NO	1042
4267	CD99	Unlabeled	0.380052	Positive	0.990099	0.376289	NO	611
2555	GABRA2	Positive	0.990099	Unlabeled	0.380030	0.376268	NO	227
1072	CFL1	Unlabeled	0.379710	Positive	0.990099	0.375950	NO	399
3679	ITGA7	Unlabeled	0.379592	Positive	0.990099	0.375834	NO	467
2185	PTK2B	Unlabeled	0.379117	Positive	0.990099	0.375363	NO	315
2550	GABBR1	Positive	0.990099	Unlabeled	0.378508	0.374760	NO	489
23657	SLC7A11	Positive	0.990099	Unlabeled	0.377983	0.374240	NO	394
9499	MYOT	Unlabeled	0.615721	Unlabeled	0.607636	0.374134	NO	2
823	CAPN1	Unlabeled	0.377632	Positive	0.990099	0.373893	NO	790
2934	GSN	Unlabeled	0.377539	Positive	0.990099	0.373801	NO	584
5159	PDGFRB	Unlabeled	0.377220	Positive	0.990099	0.373485	NO	184
10125	RASGRP1	Positive	0.990099	Unlabeled	0.376956	0.373224	NO	49
389	RHOC	Unlabeled	0.376838	Positive	0.990099	0.373107	NO	180
1500	CTNND1	Positive	0.990099	Unlabeled	0.376297	0.372572	NO	1081
100130155	MIR124-2HG	Unlabeled	0.598419	Unlabeled	0.622588	0.372569	NO	2
23705	CADM1	Unlabeled	0.376264	Positive	0.990099	0.372539	NO	625
6696	SPP1	Unlabeled	0.375955	Positive	0.990099	0.372233	NO	38
80310	PDGFD	Unlabeled	0.375940	Positive	0.990099	0.372218	NO	116
7423	VEGFB	Unlabeled	0.375756	Positive	0.990099	0.372036	NO	472
6237	RRAS	Unlabeled	0.374859	Positive	0.990099	0.371148	NO	395
50807	ASAP1	Positive	0.990099	Unlabeled	0.374819	0.371107	NO	347
5605	MAP2K2	Unlabeled	0.374332	Positive	0.990099	0.370626	NO	1051
5170	PDPK1	Unlabeled	0.374111	Positive	0.990099	0.370407	NO	558
54776	PPP1R12C	Unlabeled	0.374045	Positive	0.990099	0.370341	NO	116
57555	NLGN2	Unlabeled	0.373963	Positive	0.990099	0.370260	NO	80
3683	ITGAL	Unlabeled	0.373915	Positive	0.990099	0.370213	NO	30
10163	WASF2	Unlabeled	0.373803	Positive	0.990099	0.370102	NO	168
5533	PPP3CC	Positive	0.990099	Unlabeled	0.373714	0.370014	NO	201
29780	PARVB	Unlabeled	0.373325	Positive	0.990099	0.369629	NO	324
1000	CDH2	Unlabeled	0.373182	Positive	0.990099	0.369487	NO	1002
1281	COL3A1	Unlabeled	0.373147	Positive	0.990099	0.369453	NO	394
1839	HBEGF	Unlabeled	0.372985	Positive	0.990099	0.369293	NO	405
1293	COL6A3	Unlabeled	0.372882	Positive	0.990099	0.369191	NO	130
57144	PAK5	Unlabeled	0.372850	Positive	0.990099	0.369158	NO	217
396	ARHGDIA	Unlabeled	0.372815	Positive	0.990099	0.369124	NO	1386
80863	PRRT1	Positive	0.990099	Unlabeled	0.372554	0.368866	NO	27
2017	CTTN	Unlabeled	0.372485	Positive	0.990099	0.368797	NO	329
4066	LYL1	Positive	0.990099	Unlabeled	0.372447	0.368759	NO	52
1026	CDKN1A	Unlabeled	0.372365	Positive	0.990099	0.368678	NO	500
5696	PSMB8	Positive	0.990099	Unlabeled	0.372354	0.368667	NO	337
6548	SLC9A1	Unlabeled	0.371643	Positive	0.990099	0.367963	NO	156
10444	ZER1	Positive	0.990099	Unlabeled	0.371638	0.367959	NO	840
2318	FLNC	Unlabeled	0.371509	Positive	0.990099	0.367831	NO	353
5880	RAC2	Unlabeled	0.371472	Positive	0.990099	0.367794	NO	534
7077	TIMP2	Unlabeled	0.371249	Positive	0.990099	0.367573	NO	786
3678	ITGA5	Unlabeled	0.371191	Positive	0.990099	0.367516	NO	607
83593	RASSF5	Positive	0.990099	Unlabeled	0.371062	0.367388	NO	304
818	CAMK2G	Unlabeled	0.370964	Positive	0.990099	0.367291	NO	1087
4478	MSN	Unlabeled	0.370938	Positive	0.990099	0.367265	NO	607
8506	CNTNAP1	Unlabeled	0.370865	Positive	0.990099	0.367193	NO	216
4855	NOTCH4	Positive	0.990099	Unlabeled	0.370533	0.366864	NO	282
9369	NRXN3	Unlabeled	0.370142	Positive	0.990099	0.366477	NO	815
5175	PECAM1	Unlabeled	0.370102	Positive	0.990099	0.366438	NO	173
288	ANK3	Positive	0.990099	Unlabeled	0.369583	0.365924	NO	602
257194	NEGR1	Unlabeled	0.369519	Positive	0.990099	0.365861	NO	144
2317	FLNB	Unlabeled	0.369344	Positive	0.990099	0.365687	NO	486
3913	LAMB2	Unlabeled	0.369270	Positive	0.990099	0.365614	NO	1050
5293	PIK3CD	Unlabeled	0.368983	Positive	0.990099	0.365329	NO	230
260425	MAGI3	Unlabeled	0.368869	Positive	0.990099	0.365217	NO	62
5829	PXN	Unlabeled	0.368471	Positive	0.990099	0.364822	NO	803
7059	THBS3	Unlabeled	0.368185	Positive	0.990099	0.364539	NO	251
7424	VEGFC	Unlabeled	0.368034	Positive	0.990099	0.364390	NO	339
83719	YPEL3	Positive	0.990099	Unlabeled	0.367697	0.364057	NO	196
6721	SREBF2	Positive	0.990099	Unlabeled	0.367484	0.363845	NO	577
7058	THBS2	Unlabeled	0.367442	Positive	0.990099	0.363804	NO	158
1284	COL4A2	Unlabeled	0.367207	Positive	0.990099	0.363572	NO	913
2734	GLG1	Unlabeled	0.367146	Positive	0.990099	0.363511	NO	878
3725	JUN	Unlabeled	0.367125	Positive	0.990099	0.363490	NO	671
2889	RAPGEF1	Unlabeled	0.367043	Positive	0.990099	0.363409	NO	196
5590	PRKCZ	Unlabeled	0.367020	Positive	0.990099	0.363386	NO	412
2247	FGF2	Unlabeled	0.366979	Positive	0.990099	0.363346	NO	436
124044	SPATA2L	Positive	0.990099	Unlabeled	0.366844	0.363212	NO	86
8396	PIP4K2B	Unlabeled	0.366429	Positive	0.990099	0.362801	NO	895
1290	COL5A2	Unlabeled	0.366346	Positive	0.990099	0.362719	NO	313
1793	DOCK1	Unlabeled	0.366134	Positive	0.990099	0.362509	NO	473
10095	ARPC1B	Unlabeled	0.366110	Positive	0.990099	0.362485	NO	870
29801	ZDHHC8	Positive	0.990099	Unlabeled	0.366082	0.362458	NO	300
10645	CAMKK2	Positive	0.990099	Unlabeled	0.366029	0.362404	NO	664
5329	PLAUR	Unlabeled	0.365978	Positive	0.990099	0.362355	NO	731
7040	TGFB1	Unlabeled	0.365850	Positive	0.990099	0.362228	NO	1041
58494	JAM2	Unlabeled	0.365802	Positive	0.990099	0.362180	NO	119
5819	NECTIN2	Unlabeled	0.365709	Positive	0.990099	0.362088	NO	709
3071	NCKAP1L	Unlabeled	0.365587	Positive	0.990099	0.361967	NO	27
10806	SDCCAG8	Positive	0.990099	Unlabeled	0.365483	0.361864	NO	53
3693	ITGB5	Unlabeled	0.365465	Positive	0.990099	0.361847	NO	722
6774	STAT3	Unlabeled	0.365344	Positive	0.990099	0.361727	NO	625
10000	AKT3	Unlabeled	0.365197	Positive	0.990099	0.361581	NO	1403
6891	TAP2	Positive	0.990099	Unlabeled	0.365194	0.361578	NO	172
60	ACTB	Unlabeled	0.365016	Positive	0.990099	0.361402	NO	349
1282	COL4A1	Unlabeled	0.364992	Positive	0.990099	0.361378	NO	641
3384	ICAM2	Unlabeled	0.364749	Positive	0.990099	0.361138	NO	101
4137	MAPT	Positive	0.990099	Unlabeled	0.364747	0.361135	NO	819
9374	PPT2	Positive	0.990099	Unlabeled	0.364715	0.361104	NO	417
5154	PDGFA	Unlabeled	0.364630	Positive	0.990099	0.361020	NO	578
2913	GRM3	Positive	0.990099	Unlabeled	0.364604	0.360994	NO	96
5578	PRKCA	Unlabeled	0.364214	Positive	0.990099	0.360608	NO	716
4638	MYLK	Unlabeled	0.364045	Positive	0.990099	0.360441	NO	445
2534	FYN	Unlabeled	0.363984	Positive	0.990099	0.360380	NO	704
9605	VPS9D1	Positive	0.990099	Unlabeled	0.363714	0.360113	NO	273
857	CAV1	Unlabeled	0.363543	Positive	0.990099	0.359943	NO	603
1612	DAPK1	Positive	0.990099	Unlabeled	0.363296	0.359699	NO	390
3126	HLA-DRB4	Unlabeled	0.363175	Positive	0.990099	0.359579	NO	85
5580	PRKCD	Unlabeled	0.362905	Positive	0.990099	0.359312	NO	140
7074	TIAM1	Unlabeled	0.362745	Positive	0.990099	0.359153	NO	706
3911	LAMA5	Unlabeled	0.362651	Positive	0.990099	0.359060	NO	791
23114	NFASC	Unlabeled	0.362214	Positive	0.990099	0.358628	NO	982
6402	SELL	Unlabeled	0.362214	Positive	0.990099	0.358628	NO	36
53358	SHC3	Unlabeled	0.362209	Positive	0.990099	0.358623	NO	258
8777	MPDZ	Unlabeled	0.361943	Positive	0.990099	0.358360	NO	558
9315	NREP	Positive	0.990099	Unlabeled	0.361895	0.358312	NO	605
7057	THBS1	Unlabeled	0.361801	Positive	0.990099	0.358219	NO	777
1289	COL5A1	Unlabeled	0.361795	Positive	0.990099	0.358213	NO	599
374	AREG	Unlabeled	0.361666	Positive	0.990099	0.358085	NO	22
25	ABL1	Unlabeled	0.361499	Positive	0.990099	0.357920	NO	515
5216	PFN1	Unlabeled	0.361383	Positive	0.990099	0.357805	NO	1169
4897	NRCAM	Unlabeled	0.361354	Positive	0.990099	0.357777	NO	864
10451	VAV3	Unlabeled	0.361335	Positive	0.990099	0.357758	NO	146
4846	NOS3	Positive	0.990099	Unlabeled	0.361244	0.357667	NO	31
9686	VGLL4	Positive	0.990099	Unlabeled	0.361176	0.357600	NO	780
29959	NRBP1	Positive	0.990099	Unlabeled	0.361053	0.357478	NO	278
572	BAD	Unlabeled	0.361047	Positive	0.990099	0.357473	NO	1144
9905	SGSM2	Positive	0.990099	Unlabeled	0.360990	0.357415	NO	806
783	CACNB2	Positive	0.990099	Unlabeled	0.360884	0.357311	NO	739
775	CACNA1C	Positive	0.990099	Unlabeled	0.360820	0.357247	NO	279
3371	TNC	Unlabeled	0.360753	Positive	0.990099	0.357181	NO	351
3675	ITGA3	Unlabeled	0.360617	Positive	0.990099	0.357047	NO	402
1278	COL1A2	Unlabeled	0.360565	Positive	0.990099	0.356995	NO	409
25797	QPCT	Positive	0.990099	Unlabeled	0.360252	0.356685	NO	16
54434	SSH1	Unlabeled	0.360076	Positive	0.990099	0.356511	NO	829
2783	GNB2	Positive	0.990099	Unlabeled	0.360022	0.356457	NO	979
3908	LAMA2	Unlabeled	0.359718	Positive	0.990099	0.356157	NO	342
1277	COL1A1	Unlabeled	0.359456	Positive	0.990099	0.355897	NO	782
4628	MYH10	Unlabeled	0.359350	Positive	0.990099	0.355792	NO	1372
6660	SOX5	Positive	0.990099	Unlabeled	0.359339	0.355781	NO	115
5156	PDGFRA	Unlabeled	0.359260	Positive	0.990099	0.355703	NO	1335
4313	MMP2	Unlabeled	0.359152	Positive	0.990099	0.355596	NO	709
23314	SATB2	Positive	0.990099	Unlabeled	0.358871	0.355318	NO	645
5740	PTGIS	Positive	0.990099	Unlabeled	0.358776	0.355224	NO	1123
347735	SERINC2	Positive	0.990099	Unlabeled	0.358633	0.355082	NO	186
7408	VASP	Unlabeled	0.358630	Positive	0.990099	0.355080	NO	264
2335	FN1	Unlabeled	0.358162	Positive	0.990099	0.354616	NO	483
